Pincode,District,StateName,Region
502290,SANGAREDDY,Telangana,South
502291,SANGAREDDY,Telangana,South
502293,SANGAREDDY,Telangana,South
502294,SANGAREDDY,Telangana,South
502295,SANGAREDDY,Telangana,South
502296,SANGAREDDY,Telangana,South
502300,SANGAREDDY,Telangana,South
502301,SIDDIPET,Telangana,South
502302,MEDAK,Telangana,South
502303,MEDAK,Telangana,South
502305,SANGAREDDY,Telangana,South
502306,SANGAREDDY,Telangana,South
502307,SANGAREDDY,Telangana,South
502310,MEDAK,Telangana,South
502311,SIDDIPET,Telangana,South
502312,SIDDIPET,Telangana,South
502313,SANGAREDDY,Telangana,South
502314,SANGAREDDY,Telangana,South
502316,SANGAREDDY,Telangana,South
502318,SANGAREDDY,Telangana,South
502319,SANGAREDDY,Telangana,South
502321,SANGAREDDY,Telangana,South
502324,SANGAREDDY,Telangana,South
502325,SANGAREDDY,Telangana,South
502329,SANGAREDDY,Telangana,South
502331,MEDAK,Telangana,South
502334,MEDAK,Telangana,South
502335,MEDAK,Telangana,South
502336,MEDAK,Telangana,South
502345,SANGAREDDY,Telangana,South
502371,SANGAREDDY,Telangana,South
502372,SIDDIPET,Telangana,South
502375,SIDDIPET,Telangana,South
502381,MEDAK,Telangana,South
503001,NIZAMABAD,Telangana,South
503002,NIZAMABAD,Telangana,South
503003,NIZAMABAD,Telangana,South
503101,NIZAMABAD,Telangana,South
503102,KAMAREDDY,Telangana,South
503108,KAMAREDDY,Telangana,South
503110,KAMAREDDY,Telangana,South
503111,KAMAREDDY,Telangana,South
503112,KAMAREDDY,Telangana,South
503114,KAMAREDDY,Telangana,South
503120,KAMAREDDY,Telangana,South
503122,KAMAREDDY,Telangana,South
503123,KAMAREDDY,Telangana,South
503124,KAMAREDDY,Telangana,South
503125,KAMAREDDY,Telangana,South
503144,KAMAREDDY,Telangana,South
503145,KAMAREDDY,Telangana,South
503164,NIZAMABAD,Telangana,South
503165,NIZAMABAD,Telangana,South
503174,NIZAMABAD,Telangana,South
503175,NIZAMABAD,Telangana,South
503180,NIZAMABAD,Telangana,South
503185,NIZAMABAD,Telangana,South
503186,NIZAMABAD,Telangana,South
503187,NIZAMABAD,Telangana,South
503188,NIZAMABAD,Telangana,South
503201,NIZAMABAD,Telangana,South
503202,NIZAMABAD,Telangana,South
503206,NIZAMABAD,Telangana,South
503207,NIZAMABAD,Telangana,South
503212,NIZAMABAD,Telangana,South
503213,NIZAMABAD,Telangana,South
503217,NIZAMABAD,Telangana,South
503218,NIZAMABAD,Telangana,South
503219,NIZAMABAD,Telangana,South
503223,NIZAMABAD,Telangana,South
503224,NIZAMABAD,Telangana,South
503225,NIZAMABAD,Telangana,South
503230,NIZAMABAD,Telangana,South
503235,NIZAMABAD,Telangana,South
503245,NIZAMABAD,Telangana,South
503246,NIZAMABAD,Telangana,South
503301,KAMAREDDY,Telangana,South
503302,KAMAREDDY,Telangana,South
503305,NIZAMABAD,Telangana,South
503306,KAMAREDDY,Telangana,South
503307,NIZAMABAD,Telangana,South
503308,NIZAMABAD,Telangana,South
503309,NIZAMABAD,Telangana,South
503310,KAMAREDDY,Telangana,South
503311,NIZAMABAD,Telangana,South
503321,VIZIANAGARAM,Andhra Pradesh,South
503322,NIZAMABAD,Telangana,South
504001,ADILABAD,Telangana,South
504002,ADILABAD,Telangana,South
504101,NIRMAL,Telangana,South
504102,NIRMAL,Telangana,South
504103,NIRMAL,Telangana,South
504104,NIRMAL,Telangana,South
504105,NIRMAL,Telangana,South
504106,NIRMAL,Telangana,South
504107,NIRMAL,Telangana,South
504109,NIRMAL,Telangana,South
504110,NIRMAL,Telangana,South
504201,MANCHERIAL,Telangana,South
504202,NIRMAL,Telangana,South
504203,NIRMAL,Telangana,South
504204,MANCHERIAL,Telangana,South
504205,MANCHERIAL,Telangana,South
504206,MANCHERIAL,Telangana,South
504207,MANCHERIAL,Telangana,South
504208,MANCHERIAL,Telangana,South
504209,MANCHERIAL,Telangana,South
504214,MANCHERIAL,Telangana,South
504215,MANCHERIAL,Telangana,South
504216,MANCHERIAL,Telangana,South
504218,MANCHERIAL,Telangana,South
504219,MANCHERIAL,Telangana,South
504220,MANCHERIAL,Telangana,South
504231,MANCHERIAL,Telangana,South
504251,MANCHERIAL,Telangana,South
504272,MANCHERIAL,Telangana,South
504273,MANCHERIAL,Telangana,South
504292,MANCHERIAL,Telangana,South
504293,MANCHERIAL,Telangana,South
504294,MANCHERIAL,Telangana,South
504295,MANCHERIAL,Telangana,South
504296,MANCHERIAL,Telangana,South
504297,MANCHERIAL,Telangana,South
504299,MANCHERIAL,Telangana,South
504301,MANCHERIAL,Telangana,South
504302,MANCHERIAL,Telangana,South
504303,MANCHERIAL,Telangana,South
504304,ADILABAD,Telangana,South
504306,NIRMAL,Telangana,South
504307,ADILABAD,Telangana,South
504308,ADILABAD,Telangana,South
504309,ADILABAD,Telangana,South
504310,NIRMAL,Telangana,South
504311,ADILABAD,Telangana,South
504312,ADILABAD,Telangana,South
504313,MANCHERIAL,Telangana,South
504323,ADILABAD,Telangana,South
504346,ADILABAD,Telangana,South
505001,KARIM NAGAR,Telangana,South
505002,KARIM NAGAR,Telangana,South
505101,WARANGAL,Telangana,South
505102,WARANGAL,Telangana,South
505122,KARIM NAGAR,Telangana,South
505129,KARIM NAGAR,Telangana,South
505152,PEDDAPALLI,Telangana,South
505153,PEDDAPALLI,Telangana,South
505162,PEDDAPALLI,Telangana,South
505172,PEDDAPALLI,Telangana,South
505174,PEDDAPALLI,Telangana,South
505184,PEDDAPALLI,Telangana,South
505185,PEDDAPALLI,Telangana,South
505186,KARIM NAGAR,Telangana,South
505187,PEDDAPALLI,Telangana,South
505188,PEDDAPALLI,Telangana,South
505208,PEDDAPALLI,Telangana,South
505209,PEDDAPALLI,Telangana,South
505210,PEDDAPALLI,Telangana,South
505211,PEDDAPALLI,Telangana,South
505212,PEDDAPALLI,Telangana,South
505214,PEDDAPALLI,Telangana,South
505215,PEDDAPALLI,Telangana,South
505301,SIRCILLA,Telangana,South
505302,SIRCILLA,Telangana,South
505303,SIRCILLA,Telangana,South
505304,SIRCILLA,Telangana,South
505305,SIRCILLA,Telangana,South
505306,JAGTIAL,Telangana,South
505307,SIRCILLA,Telangana,South
505325,JAGTIAL,Telangana,South
505326,JAGTIAL,Telangana,South
505327,JAGTIAL,Telangana,South
505330,JAGTIAL,Telangana,South
505331,JAGTIAL,Telangana,South
505401,SIRCILLA,Telangana,South
505402,SIRCILLA,Telangana,South
505403,SIRCILLA,Telangana,South
505404,SIRCILLA,Telangana,South
505405,SIRCILLA,Telangana,South
505415,KARIM NAGAR,Telangana,South
505416,PEDDAPALLI,Telangana,South
505425,JAGTIAL,Telangana,South
505445,KARIM NAGAR,Telangana,South
505450,JAGTIAL,Telangana,South
505451,KARIM NAGAR,Telangana,South
505452,JAGTIAL,Telangana,South
505453,JAGTIAL,Telangana,South
505454,JAGTIAL,Telangana,South
505455,JAGTIAL,Telangana,South
505460,JAGTIAL,Telangana,South
505462,JAGTIAL,Telangana,South
505466,SIDDIPET,Telangana,South
505467,SIDDIPET,Telangana,South
505468,KARIM NAGAR,Telangana,South
505469,KARIM NAGAR,Telangana,South
505470,KARIM NAGAR,Telangana,South
505471,WARANGAL,Telangana,South
505472,KARIM NAGAR,Telangana,South
505473,SIDDIPET,Telangana,South
505474,KARIM NAGAR,Telangana,South
505475,KARIM NAGAR,Telangana,South
505476,WARANGAL,Telangana,South
505480,KARIM NAGAR,Telangana,South
505481,KARIM NAGAR,Telangana,South
505490,KARIM NAGAR,Telangana,South
505497,WARANGAL,Telangana,South
505498,KARIM NAGAR,Telangana,South
505501,JAGTIAL,Telangana,South
505502,KARIM NAGAR,Telangana,South
505503,KARIM NAGAR,Telangana,South
505504,KARIM NAGAR,Telangana,South
505505,KARIM NAGAR,Telangana,South
505514,PEDDAPALLI,Telangana,South
505524,KARIM NAGAR,Telangana,South
505525,PEDDAPALLI,Telangana,South
505526,JAGTIAL,Telangana,South
505527,KARIM NAGAR,Telangana,South
505528,SIDDIPET,Telangana,South
505529,JAGTIAL,Telangana,South
505530,KARIM NAGAR,Telangana,South
505531,KARIM NAGAR,Telangana,South
505532,JAGTIAL,Telangana,South
506001,Warangal,Telangana,South
506002,Warangal,Telangana,South
506003,Warangal,Telangana,South
506004,Warangal,Telangana,South
506005,Warangal,Telangana,South
506006,Warangal,Telangana,South
506007,Warangal,Telangana,South
506008,Warangal,Telangana,South
506009,Warangal,Telangana,South
506011,Warangal,Telangana,South
506013,Warangal,Telangana,South
506015,Hanamkonda,Telangana,South
506101,Warangal,Telangana,South
506102,MAHABUB NAGAR,Telangana,South
506103,MAHABUB NAGAR,Telangana,South
506104,Warangal,Telangana,South
506105,Warangal,Telangana,South
506112,Warangal,Telangana,South
506122,Warangal,Telangana,South
506132,Warangal,Telangana,South
506134,Warangal,Telangana,South
506135,Warangal,Telangana,South
506142,Hanamkonda,Telangana,South
506143,Warangal,Telangana,South
506144,Warangal,Telangana,South
506145,Hanamkonda,Telangana,South
506146,Jangaon,Telangana,South
506151,Warangal,Telangana,South
506163,Warangal,Telangana,South
506164,Warangal,Telangana,South
506165,Warangal,Telangana,South
506166,Warangal,Telangana,South
506167,Warangal,Telangana,South
506168,Warangal,Telangana,South
506169,Parkal,Telangana,South
506170,Parkal,Telangana,South
506172,Jangaon,Telangana,South
506175,Jangaon,Telangana,South
506201,Warangal,Telangana,South
506221,Warangal,Telangana,South
506222,Warangal,Telangana,South
506223,Warangal,Telangana,South
506224,Warangal,Telangana,South
506244,Jangaon,Telangana,South
506252,Warangal,Telangana,South
506301,Warangal,Telangana,South
506302,Warangal,Telangana,South
506303,Jangaon,Telangana,South
506310,Warangal,Telangana,South
506313,Warangal,Telangana,South
506314,Warangal,Telangana,South
506315,Warangal,Telangana,South
506316,Warangal,Telangana,South
506317,Warangal,Telangana,South
506318,Warangal,Telangana,South
506319,Parkal,Telangana,South
506324,Warangal,Telangana,South
506329,Warangal,Telangana,South
506330,Warangal,Telangana,South
506331,Warangal,Telangana,South
506332,Warangal,Telangana,South
506333,Warangal,Telangana,South
506342,Parkal,Telangana,South
506343,Parkal,Telangana,South
506344,Warangal,Telangana,South
506345,Warangal,Telangana,South
506347,JAYASHANKAR,Telangana,South
506348,Warangal,Telangana,South
506349,Warangal,Telangana,South
506352,Parkal,Telangana,South
506355,Warangal,Telangana,South
506356,Parkal,Telangana,South
506365,Warangal,Telangana,South
506366,Warangal,Telangana,South
506367,Jangaon,Telangana,South
506368,Warangal,Telangana,South
506369,Warangal,Telangana,South
506370,Warangal,Telangana,South
506371,Warangal,Telangana,South
506381,Warangal,Telangana,South
506391,Warangal,Telangana,South
507001,KHAMMAM,Telangana,South
507002,KHAMMAM,Telangana,South
507003,KHAMMAM,Telangana,South
507101,KOTHAGUDEM COLLS,Telangana,South
507103,KOTHAGUDEM COLLS,Telangana,South
507111,KOTHAGUDEM COLLS,Telangana,South
507114,KHAMMAM,Telangana,South
507115,KOTHAGUDEM,Telangana,South
507116,KOTHAGUDEM COLLS,Telangana,South
507117,KOTHAGUDEM,Telangana,South
507118,KOTHAGUDEM,Telangana,South
507119,KOTHAGUDEM COLLS,Telangana,South
507120,KOTHAGUDEM,Telangana,South
507122,KHAMMAM,Telangana,South
507123,KOTHAGUDEM,Telangana,South
507124,KOTHAGUDEM,Telangana,South
507125,KOTHAGUDEM COLLS,Telangana,South
507128,KOTHAGUDEM COLLS,Telangana,South
507133,KOTHAGUDEM,Telangana,South
507136,BHADRACHALAM,Telangana,South
507137,KOTHAGUDEM,Telangana,South
507138,KOTHAGUDEM COLLS,Telangana,South
507140,KOTHAGUDEM,Telangana,South
507154,KOTHAGUDEM COLLS,Telangana,South
507157,KHAMMAM,Telangana,South
507158,KHAMMAM,Telangana,South
507159,KHAMMAM,Telangana,South
507160,KHAMMAM,Telangana,South
507161,KHAMMAM,Telangana,South
507163,KHAMMAM,Telangana,South
507164,KOTHAGUDEM,Telangana,South
507165,KHAMMAM,Telangana,South
507166,KOTHAGUDEM,Telangana,South
507167,KHAMMAM,Telangana,South
507168,KHAMMAM,Telangana,South
507169,KHAMMAM,Telangana,South
507170,KHAMMAM,Telangana,South
507182,KHAMMAM,Telangana,South
507183,KHAMMAM,Telangana,South
507201,KHAMMAM,Telangana,South
507202,KHAMMAM,Telangana,South
507203,KHAMMAM,Telangana,South
507204,KHAMMAM,Telangana,South
507208,KHAMMAM,Telangana,South
507209,KHAMMAM,Telangana,South
507210,KHAMMAM,Telangana,South
507211,KHAMMAM,Telangana,South
507301,KHAMMAM,Telangana,South
507302,KOTHAGUDEM,Telangana,South
507303,KOTHAGUDEM,Telangana,South
507304,KHAMMAM,Telangana,South
507305,KHAMMAM,Telangana,South
507306,KOTHAGUDEM,Telangana,South
507316,KOTHAGUDEM,Telangana,South
507318,KHAMMAM,Telangana,South
508001,NALGONDA,Telangana,South
508002,NALGONDA,Telangana,South
508004,NALGONDA,Telangana,South
508101,JANGAON,Telangana,South
508105,BHONGIR,Telangana,South
508111,JANGAON,Telangana,South
508112,BHONGIR,Telangana,South
508113,BHONGIR,Telangana,South
508114,NALGONDA,Telangana,South
508115,BHONGIR,Telangana,South
508116,BHONGIR,Telangana,South
508117,BHONGIR,Telangana,South
508126,BHONGIR,Telangana,South
508201,SURYAPET,Telangana,South
508202,NALGONDA,Telangana,South
508204,SURYAPET,Telangana,South
508205,NALGONDA,Telangana,South
508206,SURYAPET,Telangana,South
508207,NALGONDA,Telangana,South
508208,NALGONDA,Telangana,South
508210,NALGONDA,Telangana,South
508211,NALGONDA,Telangana,South
508212,SURYAPET,Telangana,South
508213,SURYAPET,Telangana,South
508214,SURYAPET,Telangana,South
508217,NALGONDA,Telangana,South
508218,SURYAPET,Telangana,South
508221,SURYAPET,Telangana,South
508223,SURYAPET,Telangana,South
508224,SURYAPET,Telangana,South
508233,SURYAPET,Telangana,South
508234,SURYAPET,Telangana,South
508238,SURYAPET,Telangana,South
508243,NALGONDA,Telangana,South
508244,NALGONDA,Telangana,South
508245,NALGONDA,Telangana,South
508246,SURYAPET,Telangana,South
508247,NALGONDA,Telangana,South
508248,NALGONDA,Telangana,South
508250,BHONGIR,Telangana,South
508252,BHONGIR,Telangana,South
508253,BHONGIR,Telangana,South
508254,NALGONDA,Telangana,South
508255,NALGONDA,Telangana,South
508256,NALGONDA,Telangana,South
508257,NALGONDA,Telangana,South
508258,NALGONDA,Telangana,South
508266,NALGONDA,Telangana,South
508277,BHONGIR,Telangana,South
508278,NALGONDA,Telangana,South
508279,SURYAPET,Telangana,South
508280,SURYAPET,Telangana,South
508284,BHONGIR,Telangana,South
508285,BHONGIR,Telangana,South
508286,BHONGIR,Telangana,South
508355,NALGONDA,Telangana,South
508373,NALGONDA,Telangana,South
508374,NALGONDA,Telangana,South
508376,NALGONDA,Telangana,South
508377,NALGONDA,Telangana,South
509001,MAHABUB NAGAR,Telangana,South
509002,MAHABUB NAGAR,Telangana,South
509102,NAGAR KURNOOL,Telangana,South
509103,WANAPARTHY,Telangana,South
509104,WANAPARTHY,Telangana,South
509105,NAGAR KURNOOL,Telangana,South
509106,WANAPARTHY,Telangana,South
509110,WANAPARTHY,Telangana,South
509120,WANAPARTHY,Telangana,South
509125,GADWAL,Telangana,South
509126,GADWAL,Telangana,South
509127,GADWAL,Telangana,South
509128,GADWAL,Telangana,South
509129,GADWAL,Telangana,South
509130,WANAPARTHY,Telangana,South
509131,WANAPARTHY,Telangana,South
509132,GADWAL,Telangana,South
509133,GADWAL,Telangana,South
509135,GADWAL,Telangana,South
509152,GADWAL,Telangana,South
509153,GADWAL,Telangana,South
509201,NAGAR KURNOOL,Telangana,South
509202,MAHABUB NAGAR,Telangana,South
509203,NAGAR KURNOOL,Telangana,South
509204,MAHABUB NAGAR,Telangana,South
509205,MAHABUB NAGAR,Telangana,South
509206,WANAPARTHY,Telangana,South
509207,RANGAREDDY,Telangana,South
509208,MAHABUB NAGAR,Telangana,South
509209,NAGAR KURNOOL,Telangana,South
509210,MAHABUB NAGAR,Telangana,South
509215,NAGAR KURNOOL,Telangana,South
509216,RANGAREDDY,Telangana,South
509217,RANGAREDDY,Telangana,South
509219,MAHABUB NAGAR,Telangana,South
509228,RANGAREDDY,Telangana,South
509235,WANAPARTHY,Telangana,South
509301,MAHABUB NAGAR,Telangana,South
509302,MAHABUB NAGAR,Telangana,South
509311,MAHABUB NAGAR,Telangana,South
509320,SANGAREDDY,Telangana,South
509321,RANGAREDDY,Telangana,South
509324,NAGAR KURNOOL,Telangana,South
509325,RANGAREDDY,Telangana,South
509326,NAGAR KURNOOL,Telangana,South
509327,RANGAREDDY,Telangana,South
509334,MAHABUB NAGAR,Telangana,South
509335,VIKARABAD,Telangana,South
509336,VIKARABAD,Telangana,South
509337,MAHABUB NAGAR,Telangana,South
509338,VIKARABAD,Telangana,South
509339,MAHABUB NAGAR,Telangana,South
509340,MAHABUB NAGAR,Telangana,South
509349,NAGAR KURNOOL,Telangana,South
509350,VIKARABAD,Telangana,South
509351,MAHABUB NAGAR,Telangana,South
509352,MAHABUB NAGAR,Telangana,South
509353,MAHABUB NAGAR,Telangana,South
509357,RANGAREDDY,Telangana,South
509358,RANGAREDDY,Telangana,South
509360,NAGAR KURNOOL,Telangana,South
509371,MAHABUB NAGAR,Telangana,South
509375,NAGAR KURNOOL,Telangana,South
509376,NAGAR KURNOOL,Telangana,South
509380,MAHABUB NAGAR,Telangana,South
509381,WANAPARTHY,Telangana,South
509382,MAHABUB NAGAR,Telangana,South
509385,NAGAR KURNOOL,Telangana,South
509401,NAGAR KURNOOL,Telangana,South
509406,NAGAR KURNOOL,Telangana,South
509407,MAHABUB NAGAR,Telangana,South
509408,MAHABUB NAGAR,Telangana,South
509409,MAHABUB NAGAR,Telangana,South
509410,RANGAREDDY,Telangana,South
509411,MAHABUB NAGAR,Telangana,South
509412,NAGAR KURNOOL,Telangana,South
515001,ANANTHAPUR,Andhra Pradesh,South
515002,ANANTHAPUR,Andhra Pradesh,South
515003,ANANTHAPUR,Andhra Pradesh,South
515004,ANANTHAPUR,Andhra Pradesh,South
515005,ANANTHAPUR,Andhra Pradesh,South
515101,Ananthapur,Andhra Pradesh,South
515110,Ananthapur,Andhra Pradesh,South
515122,Ananthapur,Andhra Pradesh,South
515123,Ananthapur,Andhra Pradesh,South
515124,Ananthapur,Andhra Pradesh,South
515133,Ananthapur,Andhra Pradesh,South
515134,Ananthapur,Andhra Pradesh,South
515144,Ananthapur,Andhra Pradesh,South
515154,Ananthapur,Andhra Pradesh,South
515159,Ananthapur,Andhra Pradesh,South
515164,Ananthapur,Andhra Pradesh,South
515201,Ananthapur,Andhra Pradesh,South
515202,Hindupur,Andhra Pradesh,South
515211,Ananthapur,Andhra Pradesh,South
515212,Ananthapur,Andhra Pradesh,South
515231,Ananthapur,Andhra Pradesh,South
515241,Ananthapur,Andhra Pradesh,South
515261,Ananthapur,Andhra Pradesh,South
515271,Ananthapur,Andhra Pradesh,South
515281,Ananthapur,Andhra Pradesh,South
515286,Ananthapur,Andhra Pradesh,South
515291,Ananthapur,Andhra Pradesh,South
515301,Ananthapur,Andhra Pradesh,South
515303,Ananthapur,Andhra Pradesh,South
515305,Ananthapur,Andhra Pradesh,South
515311,Ananthapur,Andhra Pradesh,South
515321,Ananthapur,Andhra Pradesh,South
515331,Ananthapur,Andhra Pradesh,South
515341,Ananthapur,Andhra Pradesh,South
515401,ANANTHAPUR,Andhra Pradesh,South
515402,ANANTHAPUR,Andhra Pradesh,South
515405,ANANTHAPUR,Andhra Pradesh,South
515408,ANANTHAPUR,Andhra Pradesh,South
515411,ANANTHAPUR,Andhra Pradesh,South
515413,ANANTHAPUR,Andhra Pradesh,South
515414,ANANTHAPUR,Andhra Pradesh,South
515415,ANANTHAPUR,Andhra Pradesh,South
515425,ANANTHAPUR,Andhra Pradesh,South
515435,ANANTHAPUR,Andhra Pradesh,South
515445,ANANTHAPUR,Andhra Pradesh,South
515455,ANANTHAPUR,Andhra Pradesh,South
515465,ANANTHAPUR,Andhra Pradesh,South
515501,Ananthapur,Andhra Pradesh,South
515511,Ananthapur,Andhra Pradesh,South
515521,Ananthapur,Andhra Pradesh,South
515531,Ananthapur,Andhra Pradesh,South
515541,Ananthapur,Andhra Pradesh,South
515551,Ananthapur,Andhra Pradesh,South
515556,Ananthapur,Andhra Pradesh,South
515561,Ananthapur,Andhra Pradesh,South
515571,Ananthapur,Andhra Pradesh,South
515581,Ananthapur,Andhra Pradesh,South
515591,Ananthapur,Andhra Pradesh,South
515601,Ananthapur,Andhra Pradesh,South
515611,ANANTHAPUR,Andhra Pradesh,South
515621,Ananthapur,Andhra Pradesh,South
515631,Ananthapur,Andhra Pradesh,South
515641,Ananthapur,Andhra Pradesh,South
515651,Ananthapur,Andhra Pradesh,South
515661,Ananthapur,Andhra Pradesh,South
515671,Ananthapur,Andhra Pradesh,South
515672,Ananthapur,Andhra Pradesh,South
515701,ANANTHAPUR,Andhra Pradesh,South
515711,ANANTHAPUR,Andhra Pradesh,South
515721,ANANTHAPUR,Andhra Pradesh,South
515722,ANANTHAPUR,Andhra Pradesh,South
515731,ANANTHAPUR,Andhra Pradesh,South
515741,ANANTHAPUR,Andhra Pradesh,South
515751,ANANTHAPUR,Andhra Pradesh,South
515761,ANANTHAPUR,Andhra Pradesh,South
515763,ANANTHAPUR,Andhra Pradesh,South
515765,ANANTHAPUR,Andhra Pradesh,South
515766,ANANTHAPUR,Andhra Pradesh,South
515767,ANANTHAPUR,Andhra Pradesh,South
515774,ANANTHAPUR,Andhra Pradesh,South
515775,ANANTHAPUR,Andhra Pradesh,South
515787,ANANTHAPUR,Andhra Pradesh,South
515801,ANANTHAPUR,Andhra Pradesh,South
515803,ANANTHAPUR,Andhra Pradesh,South
515812,ANANTHAPUR,Andhra Pradesh,South
515822,ANANTHAPUR,Andhra Pradesh,South
515832,ANANTHAPUR,Andhra Pradesh,South
515842,ANANTHAPUR,Andhra Pradesh,South
515863,ANANTHAPUR,Andhra Pradesh,South
515865,ANANTHAPUR,Andhra Pradesh,South
515867,ANANTHAPUR,Andhra Pradesh,South
515870,ANANTHAPUR,Andhra Pradesh,South
515871,ANANTHAPUR,Andhra Pradesh,South
515872,ANANTHAPUR,Andhra Pradesh,South
516001,KADAPA,Andhra Pradesh,South
516002,KADAPA,Andhra Pradesh,South
516003,KADAPA,Andhra Pradesh,South
516004,KADAPA,Andhra Pradesh,South
516005,KADAPA,Andhra Pradesh,South
516101,KADAPA,Andhra Pradesh,South
516104,KADAPA,Andhra Pradesh,South
516105,KADAPA,Andhra Pradesh,South
516107,KADAPA,Andhra Pradesh,South
516108,KADAPA,Andhra Pradesh,South
516110,KADAPA,Andhra Pradesh,South
516115,KADAPA,Andhra Pradesh,South
516126,KADAPA,Andhra Pradesh,South
516127,KADAPA,Andhra Pradesh,South
516128,KADAPA,Andhra Pradesh,South
516129,KADAPA,Andhra Pradesh,South
